3.79838e-007 286.667
3.80338e-007 286.667
3.80838e-007 293.333
3.81338e-007 293.333
3.81838e-007 293.333
3.82338e-007 300
3.82838e-007 300
3.83338e-007 300
3.83838e-007 300
3.84338e-007 300
3.84838e-007 300
3.85338e-007 306.667
3.85838e-007 306.667
3.86338e-007 313.333
3.86838e-007 313.333
3.87338e-007 320
3.87838e-007 320
3.88338e-007 326.667
3.88838e-007 326.667
3.89338e-007 333.333
3.89838e-007 333.333
3.90338e-007 340
3.90838e-007 340
3.91338e-007 346.667
3.91838e-007 346.667
3.92338e-007 353.333
3.92838e-007 353.333
3.93338e-007 360
3.93838e-007 360
3.94338e-007 366.667
3.94838e-007 366.667
3.95338e-007 373.333
3.95838e-007 380
3.96338e-007 380
3.96838e-007 386.667
3.97338e-007 386.667
3.97838e-007 393.333
3.98338e-007 400
3.98838e-007 406.667
3.99338e-007 406.667
3.99838e-007 413.333
4.00338e-007 413.333
4.00838e-007 426.667
4.01338e-007 420
4.01838e-007 433.333
4.02338e-007 433.333
4.02838e-007 440
4.03338e-007 440
4.03838e-007 453.333
4.04338e-007 453.333
4.04838e-007 460
4.05338e-007 460
4.05838e-007 466.667
4.06338e-007 473.333
4.06838e-007 480
4.07338e-007 480
4.07838e-007 486.667
4.08338e-007 486.667
4.08838e-007 493.333
4.09338e-007 500
4.09838e-007 500
4.10338e-007 500
4.10838e-007 513.333
4.11338e-007 513.333
4.11838e-007 520
4.12338e-007 520
4.12838e-007 533.333
4.13338e-007 533.333
4.13838e-007 540
4.14338e-007 546.667
4.14838e-007 546.667
4.15338e-007 553.333
4.15838e-007 553.333
4.16338e-007 560
4.16838e-007 566.667
4.17338e-007 566.667
4.17838e-007 573.333
4.18338e-007 580
4.18838e-007 580
4.19338e-007 586.667
4.19838e-007 593.333
4.20338e-007 593.333
4.20838e-007 593.333
4.21338e-007 606.667
4.21838e-007 606.667
4.22338e-007 613.333
4.22838e-007 613.333
4.23338e-007 620
4.23838e-007 626.667
4.24338e-007 626.667
4.24838e-007 633.333
4.25338e-007 633.333
4.25838e-007 640
4.26338e-007 640
4.26838e-007 646.667
4.27338e-007 653.333
4.27838e-007 646.667
4.28338e-007 653.333
4.28838e-007 653.333
4.29338e-007 666.667
4.29838e-007 660
4.30338e-007 673.333
4.30838e-007 673.333
4.31338e-007 680
4.31838e-007 680
4.32338e-007 686.667
4.32838e-007 686.667
4.33338e-007 693.333
4.33838e-007 693.333
4.34338e-007 700
4.34838e-007 700
4.35338e-007 700
4.35838e-007 706.667
4.36338e-007 706.667
4.36838e-007 713.333
4.37338e-007 713.333
4.37838e-007 713.333
4.38338e-007 720
4.38838e-007 720
4.39338e-007 726.667
4.39838e-007 726.667
4.40338e-007 726.667
4.40838e-007 733.333
4.41338e-007 733.333
4.41838e-007 740
4.42338e-007 740
4.42838e-007 740
4.43338e-007 740
4.43838e-007 746.667
4.44338e-007 746.667
4.44838e-007 746.667
4.45338e-007 753.333
4.45838e-007 753.333
4.46338e-007 760
4.46838e-007 753.333
4.47338e-007 760
4.47838e-007 760
4.48338e-007 760
4.48838e-007 766.667
4.49338e-007 766.667
4.49838e-007 766.667
4.50338e-007 766.667
4.50838e-007 773.333
4.51338e-007 773.333
4.51838e-007 773.333
4.52338e-007 780
4.52838e-007 780
4.53338e-007 780
4.53838e-007 780
4.54338e-007 780
4.54838e-007 780
4.55338e-007 780
4.55838e-007 780
4.56338e-007 780
4.56838e-007 780
4.57338e-007 780
4.57838e-007 780
4.58338e-007 780
4.58838e-007 780
4.59338e-007 780
4.59838e-007 780
4.60338e-007 780
4.60838e-007 780
4.61338e-007 780
4.61838e-007 780
4.62338e-007 780
4.62838e-007 780
4.63338e-007 780
4.63838e-007 780
4.64338e-007 780
4.64838e-007 786.667
4.65338e-007 780
4.65838e-007 786.667
4.66338e-007 780
4.66838e-007 786.667
4.67338e-007 780
4.67838e-007 786.667
4.68338e-007 780
4.68838e-007 786.667
4.69338e-007 780
4.69838e-007 786.667
4.70338e-007 780
4.70838e-007 780
4.71338e-007 780
4.71838e-007 780
4.72338e-007 780
